0.0;128
0.11982262893369197;123
0.2477723227298133;118
0.3853655241744633;113
0.5247982387892177;108
0.6548631983931847;103
0.7451789843677542;98
0.8886685679759344;93
1.020457972722143;88
1.1577602029263943;83
1.2935541972613531;78
1.4264997303244233;73
1.5175332322971133;68
1.660902497453715;63
1.7899668429755284;58
1.9290426643267624;53
2.0686156224244368;48
2.198415889665434;43
2.2874044565839715;38
2.4252227779362023;33
2.562259550184953;28
2.7015126631069055;23
2.839544858336381;18
2.96970563475825;13
3.0590961301881636;8
3.163576347900361;3
3.1608590888730053;0
