0.0;128
0.12231038498384954;123
0.2460126549966816;118
0.38590766988872444;113
0.5209730387249134;108
0.6537139942122425;103
0.7499800950856919;98
0.8899509739093019;93
1.0212481485334481;88
1.1534756838394025;83
1.2954074031260885;78
1.4260087182373633;73
1.5205178287894785;68
1.659922863119366;63
1.7845900146490947;58
1.9276224680307719;53
2.065637476843731;48
2.1945140337172218;43
2.287419451600497;38
2.4283896246187946;33
2.5655772372561163;28
2.695724407199348;23
2.8373277145989757;18
2.963220741923041;13
3.0557158248487415;8
3.159985581826308;3
3.160659503180658;0
