0.4418;0.397798
0.432238;0.408167
0.420818;0.413536
0.406993;0.418474
0.396313;0.423139
0.384334;0.428019
0.37249;0.432773
0.360655;0.438484
0.34929;0.442824
0.339076;0.448187
0.325326;0.452427
0.314888;0.45763
0.304867;0.461972
0.295185;0.466148
0.282242;0.471184
0.27143;0.474905
0.262065;0.479851
0.251224;0.484207
0.241492;0.488018
0.23047;0.492491
0.221095;0.497318
0.210548;0.501332
0.200021;0.506162
0.190044;0.509991
0.179367;0.515433
0.169934;0.519145
0.159781;0.522621
0.148893;0.527385
0.136775;0.532464
0.125736;0.535948
0.117039;0.540473
0.105305;0.544918
0.0949668;0.550874
0.083372;0.555782
0.0739217;0.559135
0.0616553;0.564392
0.0510291;0.568966
0.0393278;0.573653
0.0294198;0.579504
0.0160765;0.583529
0.00450127;0.589483
-0.00744186;0.593203
-0.0200717;0.598163
-0.0320457;0.605152
-0.0456126;0.609295
-0.0587531;0.615452
-0.0712618;0.623944
-0.0861089;0.630144
-0.0981823;0.634448
-0.112648;0.642957
-0.129199;0.649525
-0.143464;0.661625
0.184956;0.610551;66.7787
