0.466668;-0.474108
0.470806;-0.457889
0.476417;-0.444752
0.482434;-0.432247
0.486359;-0.416768
0.493512;-0.404339
0.496623;-0.391287
0.501626;-0.379076
0.505121;-0.365521
0.510314;-0.352987
0.516037;-0.340951
0.521261;-0.327303
0.52484;-0.316721
0.528991;-0.30426
0.535462;-0.291678
0.538575;-0.279432
0.543656;-0.268286
0.547567;-0.255516
0.552287;-0.243912
0.556548;-0.23338
0.560972;-0.221857
0.566794;-0.210155
0.570803;-0.196717
0.575983;-0.185933
0.580002;-0.175596
0.585513;-0.162893
0.589535;-0.149723
0.594178;-0.13803
0.600022;-0.126684
0.603899;-0.114995
0.60911;-0.102955
0.6143;-0.0926643
0.619421;-0.079487
0.625925;-0.0669957
0.629508;-0.0531725
0.633663;-0.0411854
0.640094;-0.0289965
0.647555;-0.0158966
0.649748;-0.00159472
0.66621;0.00726752
0.674163;0.0213336
0.681276;0.0364494
0.688502;0.0490883
0.697669;0.065642
0.66032;-0.225259;337.553
