0.0815786;0.658466
0.066127;0.644366
0.0509173;0.633708
0.0379264;0.620091
0.0230889;0.608812
0.0107581;0.597653
-0.00176987;0.589997
-0.015684;0.580788
-0.0277066;0.570327
-0.0386774;0.56192
-0.0510848;0.552644
-0.0623892;0.54494
-0.0731343;0.536286
-0.081348;0.528526
-0.0920454;0.521184
-0.101947;0.513987
-0.11283;0.506331
-0.121312;0.498707
-0.131068;0.491835
-0.139934;0.486006
-0.149704;0.478896
-0.158759;0.471489
-0.167818;0.464621
-0.177208;0.457906
-0.185642;0.45131
-0.192507;0.447064
-0.202631;0.439541
-0.208722;0.433632
-0.21885;0.426925
-0.22671;0.421101
-0.233535;0.416208
-0.241446;0.409639
-0.249311;0.404607
-0.259026;0.396966
-0.266915;0.391099
-0.274397;0.38558
-0.281901;0.38075
-0.290701;0.373758
-0.298284;0.367735
-0.305015;0.362498
-0.312889;0.356389
-0.320619;0.350469
-0.327767;0.344829
-0.336259;0.339022
-0.344656;0.332286
-0.352824;0.325078
-0.359775;0.320759
-0.36914;0.31458
-0.376902;0.3088
-0.385846;0.301625
-0.394097;0.294119
-0.401808;0.289094
-0.41021;0.283249
-0.217162;0.540959;487.012
