0.405155;0.528903
0.39529;0.538799
0.379463;0.538173
0.363321;0.53928
0.346409;0.54082
0.332091;0.543585
0.317466;0.543007
0.303765;0.544499
0.287782;0.546623
0.275164;0.547772
0.260782;0.546741
0.24615;0.548828
0.233364;0.549772
0.220921;0.55112
0.207401;0.552879
0.196581;0.554166
0.182663;0.554961
0.171673;0.556628
0.157939;0.556523
0.14669;0.557784
0.132743;0.558954
0.121684;0.560442
0.109344;0.561706
0.0967409;0.562999
0.0859044;0.563237
0.0736293;0.565224
0.0625787;0.564291
0.0504302;0.565757
0.0386417;0.568188
0.0263696;0.568389
0.0152049;0.568797
0.00249254;0.571245
-0.00841205;0.571188
-0.0201272;0.571896
-0.0320868;0.573353
-0.0448598;0.574
-0.0566784;0.575466
-0.0692332;0.57686
-0.0815226;0.577777
-0.0928545;0.579103
-0.105262;0.578501
-0.117037;0.579296
-0.129945;0.580893
-0.143861;0.581725
-0.155561;0.583106
-0.16923;0.584754
-0.182333;0.585517
-0.196973;0.586033
-0.20967;0.588516
0.105688;0.651638;85.1109
