0.424123;0.484952
0.407772;0.486772
0.390895;0.488955
0.37633;0.489889
0.361356;0.494239
0.347746;0.49721
0.33362;0.499298
0.322147;0.501435
0.30879;0.504208
0.294219;0.507363
0.282765;0.510122
0.270662;0.512408
0.258246;0.515144
0.246078;0.516639
0.232754;0.520861
0.222025;0.522265
0.210087;0.523681
0.196992;0.526878
0.187577;0.529242
0.176544;0.53197
0.165114;0.534843
0.151709;0.535682
0.141038;0.539882
0.130915;0.541397
0.117632;0.543926
0.107232;0.545307
0.09623;0.548371
0.0847305;0.549506
0.073037;0.552443
0.0627981;0.55521
0.051453;0.556627
0.0384714;0.558928
0.0271289;0.561595
0.0170624;0.563492
0.00400782;0.565236
-0.00728001;0.567953
-0.0193136;0.570923
-0.0298455;0.572473
-0.0416621;0.575494
-0.0550555;0.578386
-0.0660824;0.579998
-0.0790662;0.582155
-0.0926511;0.583945
-0.104455;0.586775
-0.116509;0.589089
-0.130032;0.592653
-0.143252;0.595255
-0.15604;0.597976
-0.170634;0.601256
-0.186318;0.604697
0.136168;0.631334;78.7134
