-0.0958799;0.585704
-0.10584;0.558306
-0.113166;0.533121
-0.120322;0.509742
-0.125301;0.485594
-0.133597;0.468317
-0.139671;0.449814
-0.143118;0.431642
-0.149359;0.416
-0.155286;0.399641
-0.15778;0.386268
-0.163916;0.373079
-0.168089;0.360212
-0.172867;0.346245
-0.175138;0.335543
-0.179011;0.325241
-0.187858;0.325996
-0.196963;0.327598
-0.206716;0.330414
-0.219361;0.333588
-0.230274;0.337411
-0.242825;0.338083
-0.255351;0.344105
-0.2688;0.346768
-0.282196;0.351805
-0.29745;0.354487
-0.313756;0.358953
-0.174934;0.638253;162.772
