0.255204;0.603509
0.238315;0.602586
0.222901;0.599663
0.20787;0.595248
0.192819;0.593987
0.177406;0.591206
0.164997;0.589339
0.150832;0.587187
0.137545;0.585563
0.124123;0.583954
0.11115;0.581981
0.098447;0.581475
0.0852425;0.579009
0.0720615;0.577773
0.0600249;0.575629
0.0464451;0.574124
0.0339481;0.572995
0.021989;0.571577
0.0122898;0.570368
-0.00139469;0.568248
-0.0128441;0.567355
-0.0239175;0.565494
-0.0372932;0.564269
-0.0488277;0.561631
-0.0602503;0.560018
-0.0723082;0.55985
-0.0818793;0.558278
-0.0950833;0.555166
-0.106168;0.556717
-0.116672;0.5541
-0.130222;0.552357
-0.141964;0.552038
-0.152893;0.55015
-0.165744;0.54746
-0.177237;0.547003
-0.189273;0.545338
-0.201069;0.544565
-0.214002;0.54284
-0.226216;0.541118
-0.239387;0.539253
-0.250507;0.537214
-0.264746;0.536482
-0.27637;0.534812
-0.291089;0.53265
-0.304885;0.532091
-0.317489;0.531669
-0.33291;0.529548
-0.345937;0.529214
-0.057617;0.652705;457.092
