0.0707766;0.693397
0.055117;0.679017
0.0398282;0.663055
0.023507;0.647824
0.0109435;0.636906
-0.00356209;0.62199
-0.0164736;0.610028
-0.0286549;0.596562
-0.042226;0.587735
-0.0535434;0.577523
-0.0644975;0.566088
-0.0759545;0.555834
-0.087073;0.546861
-0.0975967;0.537207
-0.10843;0.529257
-0.118427;0.519421
-0.125819;0.51176
-0.135877;0.502711
-0.146537;0.493712
-0.155463;0.48704
-0.162307;0.478999
-0.171865;0.472196
-0.180186;0.463723
-0.189849;0.455521
-0.196489;0.448879
-0.206976;0.441657
-0.21229;0.434958
-0.222566;0.426692
-0.228669;0.420609
-0.237723;0.41383
-0.243352;0.406763
-0.252593;0.399611
-0.260054;0.393599
-0.266353;0.387545
-0.273909;0.380703
-0.281037;0.374222
-0.289071;0.367097
-0.296375;0.359932
-0.302674;0.353994
-0.310562;0.347765
-0.317548;0.340715
-0.324533;0.334417
-0.33282;0.32617
-0.340339;0.320509
-0.345821;0.315328
-0.354378;0.307209
-0.361299;0.299823
-0.369587;0.293983
-0.375219;0.288403
-0.382505;0.280785
-0.215505;0.553386;131.973
