0.266695;0.60836
0.248608;0.601119
0.234753;0.603178
0.216894;0.599469
0.201533;0.596368
0.187588;0.593825
0.173644;0.59154
0.158299;0.590138
0.144981;0.587629
0.130289;0.585427
0.117412;0.58279
0.104689;0.581654
0.0915083;0.580836
0.0801522;0.579483
0.0678755;0.577525
0.0537191;0.576
0.0431564;0.574381
0.0290649;0.572513
0.0190022;0.570934
0.00620398;0.568716
-0.00541896;0.567724
-0.0182426;0.566706
-0.0290184;0.565506
-0.0426796;0.561881
-0.0532678;0.561228
-0.0643721;0.559559
-0.0766995;0.559013
-0.0881162;0.557327
-0.100216;0.556803
-0.113195;0.554821
-0.123983;0.553535
-0.134667;0.553606
-0.146991;0.55098
-0.159613;0.549279
-0.170739;0.546709
-0.184017;0.545023
-0.194232;0.545184
-0.207947;0.543047
-0.219938;0.541812
-0.233041;0.539576
-0.24416;0.538482
-0.257348;0.538407
-0.270338;0.534526
-0.283361;0.535387
-0.298233;0.533557
-0.312444;0.531751
-0.326268;0.530147
-0.339677;0.529991
-0.355187;0.529385
-0.370672;0.529989
-0.0626459;0.652644;457.099
