0.3;0.7
0.31;0.71
0.32;0.72
0.33;0.73
0.34;0.74
0.35;0.75
0.36;0.76
0.37;0.77
0.38;0.78
0.39;0.79
0.4;0.8
0.41;0.81
0.42;0.82
0.43;0.83
0.44;0.84
0.45;0.85
0.46;0.86
0.47;0.87
0.446946;0.974225;135
