-0.445276;0.619595
-0.455108;0.604292
-0.463007;0.591291
-0.474208;0.577503
-0.481873;0.563578
-0.488757;0.547606
-0.497567;0.536208
-0.50633;0.522036
-0.514691;0.508829
-0.521363;0.494755
-0.529683;0.483244
-0.537093;0.468175
-0.545424;0.457665
-0.554108;0.444719
-0.560635;0.43238
-0.568438;0.418706
-0.576567;0.407006
-0.584364;0.39439
-0.592936;0.382305
-0.599589;0.370359
-0.608623;0.358283
-0.615982;0.344967
-0.624063;0.332257
-0.630387;0.321198
-0.640847;0.309108
-0.648722;0.295853
-0.655627;0.284013
-0.664381;0.271594
-0.673367;0.259113
-0.68054;0.247066
-0.690139;0.234061
-0.697165;0.220652
-0.705793;0.20781
-0.7159;0.196016
-0.724272;0.181841
-0.732575;0.168707
-0.741753;0.153652
-0.752644;0.139707
-0.761723;0.125548
-0.770105;0.112303
-0.780728;0.0971583
-0.798285;0.0821427
0.0868006;0.687648;147.244
