-0.818184;-0.103859
-0.800048;-0.120014
-0.784366;-0.134118
-0.768938;-0.147726
-0.754421;-0.161433
-0.739186;-0.174481
-0.726147;-0.18864
-0.710478;-0.200585
-0.697689;-0.213929
-0.684036;-0.223908
-0.669275;-0.237003
-0.657942;-0.247632
-0.644707;-0.258231
-0.63225;-0.269392
-0.62304;-0.279229
-0.609696;-0.29081
-0.597038;-0.300728
-0.587177;-0.310566
-0.575458;-0.320625
-0.563294;-0.329327
-0.556051;-0.339498
-0.545811;-0.348348
-0.533817;-0.357106
-0.522938;-0.367229
-0.514622;-0.376259
-0.504445;-0.384458
-0.493231;-0.394755
-0.483492;-0.402339
-0.472525;-0.410986
-0.46468;-0.419089
-0.454478;-0.429403
-0.443759;-0.437272
-0.433487;-0.445716
-0.426964;-0.454372
-0.416619;-0.462195
-0.406222;-0.473007
-0.396829;-0.480591
-0.387494;-0.488787
-0.376921;-0.497927
-0.369638;-0.506146
-0.358659;-0.515203
-0.34814;-0.52567
0.0854666;0.965865;228.235
