-0.713862;0.532763
-0.714386;0.509567
-0.718465;0.49062
-0.720105;0.470158
-0.724157;0.45031
-0.725067;0.430032
-0.725968;0.412041
-0.726761;0.392549
-0.730377;0.374406
-0.732615;0.357073
-0.734283;0.337781
-0.737578;0.319991
-0.740284;0.302622
-0.743595;0.286836
-0.745324;0.270816
-0.746516;0.253862
-0.748822;0.237226
-0.752739;0.220963
-0.752405;0.204688
-0.754545;0.188566
-0.756097;0.172388
-0.759495;0.157975
-0.760793;0.141005
-0.763731;0.125665
-0.765825;0.108695
-0.76734;0.093368
-0.77019;0.0767055
-0.771132;0.0604778
-0.773893;0.0458506
-0.777449;0.0292721
-0.77962;0.0142463
-0.781749;-0.00149232
-0.784264;-0.0192526
-0.786943;-0.0356489
-0.790651;-0.0503064
-0.79289;-0.0674083
-0.793196;-0.0851183
-0.840634;0.235326;172.479
