-0.330921;-0.643384
-0.304925;-0.62954
-0.283301;-0.617625
-0.261556;-0.606506
-0.242155;-0.597009
-0.222903;-0.58497
-0.205213;-0.572056
-0.188241;-0.562593
-0.173042;-0.55568
-0.158378;-0.547815
-0.142007;-0.541179
-0.127928;-0.532859
-0.115853;-0.526658
-0.101506;-0.519934
-0.089502;-0.512493
-0.0773601;-0.508145
-0.0641403;-0.50091
-0.0536486;-0.493593
-0.0432388;-0.488089
-0.0324453;-0.482911
-0.0214157;-0.478521
-0.0115094;-0.47411
-0.000383086;-0.46825
0.00745728;-0.46344
0.0181552;-0.458891
0.0270191;-0.453947
0.038242;-0.448372
0.0470616;-0.444264
0.0538682;-0.439713
0.0639409;-0.434318
0.0714205;-0.431124
0.0818815;-0.426206
0.0884474;-0.422338
0.0975293;-0.41828
0.1069;-0.412886
0.113217;-0.41042
0.121974;-0.406077
0.129639;-0.401594
0.137578;-0.397092
0.144746;-0.394004
0.154081;-0.38991
0.161742;-0.385711
0.0247499;1.12591;297.451
