-0.33639;-0.645339
-0.314512;-0.635145
-0.290531;-0.621716
-0.266163;-0.608047
-0.247931;-0.596258
-0.229312;-0.589199
-0.211015;-0.576335
-0.19214;-0.566027
-0.177277;-0.559591
-0.159661;-0.550567
-0.146427;-0.54233
-0.1319;-0.535237
-0.116716;-0.528516
-0.104024;-0.521476
-0.0920378;-0.514584
-0.0815742;-0.508752
-0.0676176;-0.501966
-0.0572503;-0.49646
-0.0447313;-0.491218
-0.0356935;-0.48569
-0.0235648;-0.479672
-0.0129656;-0.475323
-0.00371697;-0.469985
0.00658322;-0.464203
0.0163134;-0.459961
0.0244861;-0.455342
0.0359351;-0.450318
0.0445166;-0.444527
0.0514651;-0.441007
0.0606607;-0.436808
0.0691865;-0.432248
0.0774054;-0.428058
0.0885499;-0.422827
0.0944973;-0.419744
0.103474;-0.414531
0.112051;-0.410999
0.119495;-0.407074
0.127858;-0.403214
0.136059;-0.398672
0.145262;-0.39408
0.150583;-0.391006
0.160593;-0.385919
0.0203455;1.12343;297.452
