0.320193;0.339262
0.311436;0.341927
0.301816;0.345483
0.292224;0.351361
0.284386;0.354535
0.273842;0.359917
0.267473;0.363745
0.25831;0.368478
0.249403;0.372159
0.240204;0.377272
0.23223;0.381062
0.223486;0.385388
0.216195;0.389525
0.208272;0.393253
0.200294;0.397376
0.192346;0.400728
0.183868;0.405512
0.175957;0.409551
0.1657;0.414346
0.159889;0.418229
0.149943;0.422693
0.142325;0.42769
0.133889;0.431192
0.124894;0.434663
0.117652;0.440043
0.108138;0.444022
0.099454;0.448608
0.090626;0.453024
0.0819068;0.457222
0.0742662;0.461563
0.0647529;0.466275
0.0545573;0.47085
0.0447995;0.476147
0.0376276;0.479777
0.0278173;0.485203
0.0172343;0.489697
0.00607134;0.494713
-0.00258553;0.498993
-0.0136256;0.504566
-0.0235309;0.510208
-0.0336239;0.515154
-0.0437351;0.521168
-0.0554262;0.527345
-0.0667615;0.534094
-0.0794541;0.538672
-0.0904605;0.546058
-0.103019;0.552477
-0.11572;0.557108
-0.130682;0.565343
-0.144328;0.571559
-0.156277;0.580067
-0.171535;0.588511
-0.188718;0.597401
-0.204049;0.608183
-0.222431;0.617404
0.0883199;0.555517;62.957
