-0.114842;0.73154
-0.127852;0.722779
-0.14173;0.717638
-0.156318;0.711531
-0.169548;0.702839
-0.185019;0.695046
-0.198572;0.688955
-0.211657;0.681645
-0.224079;0.67582
-0.238575;0.66792
-0.251747;0.660125
-0.264115;0.654736
-0.276821;0.649194
-0.290895;0.64109
-0.304638;0.634674
-0.316414;0.628607
-0.33082;0.623411
-0.342816;0.614893
-0.356748;0.609814
-0.36855;0.603634
-0.383198;0.596821
-0.396439;0.590519
-0.409771;0.583181
-0.423693;0.577183
-0.435999;0.570779
-0.450685;0.563743
-0.464841;0.557672
-0.477105;0.552183
-0.490975;0.545283
-0.507378;0.539359
-0.521827;0.531015
-0.536082;0.525944
-0.551719;0.517589
-0.566415;0.509723
-0.582398;0.502934
-0.598511;0.493923
-0.613048;0.487095
-0.630507;0.480535
-0.647509;0.471523
-0.66279;0.463014
-0.681805;0.455568
-0.436552;0.67231;115.853
